"","majority_white_5th","majority_white_median","majority_white_95th","majority_white_v_5th","majority_white_v_median","majority_white_v_95th","majority_white_c_5th","majority_white_c_median","majority_white_c_95th","majority_black_5th","majority_black_median","majority_black_95th","majority_black_v_5th","majority_black_v_median","majority_black_v_95th","majority_black_c_5th","majority_black_c_median","majority_black_c_95th","majority_hisp_5th","majority_hisp_median","majority_hisp_95th","majority_hisp_v_5th","majority_hisp_v_median","majority_hisp_v_95th","majority_hisp_c_5th","majority_hisp_c_median","majority_hisp_c_95th","majority_asian_5th","majority_asian_median","majority_asian_95th","majority_asian_v_5th","majority_asian_v_median","majority_asian_v_95th","majority_asian_c_5th","majority_asian_c_median","majority_asian_c_95th","majority_nonwhite_5th","majority_nonwhite_median","majority_nonwhite_95th","majority_nonwhite_v_5th","majority_nonwhite_v_median","majority_nonwhite_v_95th","majority_nonwhite_c_5th","majority_nonwhite_c_median","majority_nonwhite_c_95th","actual_maj_asn_5th","actual_maj_asn_median","actual_maj_asn_95th","actual_maj_asn_c_5th","actual_maj_asn_c_median","actual_maj_asn_c_95th","actual_maj_asn_v_5th","actual_maj_asn_v_median","actual_maj_asn_v_95th","actual_maj_blk_5th","actual_maj_blk_median","actual_maj_blk_95th","actual_maj_blk_c_5th","actual_maj_blk_c_median","actual_maj_blk_c_95th","actual_maj_blk_v_5th","actual_maj_blk_v_median","actual_maj_blk_v_95th","actual_maj_hisp_5th","actual_maj_hisp_median","actual_maj_hisp_95th","actual_maj_hisp_c_5th","actual_maj_hisp_c_median","actual_maj_hisp_c_95th","actual_maj_hisp_v_5th","actual_maj_hisp_v_median","actual_maj_hisp_v_95th","actual_maj_wht_5th","actual_maj_wht_median","actual_maj_wht_95th","actual_maj_wht_c_5th","actual_maj_wht_c_median","actual_maj_wht_c_95th","actual_maj_wht_v_5th","actual_maj_wht_v_median","actual_maj_wht_v_95th","city","actual_maj_asn","actual_maj_asn_c","actual_maj_asn_v","actual_maj_blk","actual_maj_blk_c","actual_maj_blk_v","actual_maj_hisp","actual_maj_hisp_c","actual_maj_hisp_v","actual_maj_wht","actual_maj_wht_c","actual_maj_wht_v","prop_black","prop_black_v","prop_black_c","prop_white","prop_white_v","prop_white_c","prop_hisp","prop_hisp_v","prop_hisp_c","prop_asian","prop_asian_v","prop_asian_c","ndists","X","black_seg","hisp_seg","asian_seg","white_seg","black_seg_v","asian_seg_v","hisp_seg_v","white_seg_v","black_seg_c","hisp_seg_c","asian_seg_c","white_seg_c","hisp_rpvs","black_rpvs","black_viables","hisp_viables","black_viables_v","hisp_viables_v","black_viables_c","hisp_viables_c","hisp_gingles_c","black_gingles_c","hisp_gingles_v","black_gingles_v","state","city_pop","place_fips","demshare_pres","pres_year"
"51",0,0.2,0.2,0,0.2,0.4,0.2,0.4,0.6,0,0,0,0,0,0,0,0,0,0.8,1,1,0.8,0.8,1,0.4,0.6,0.8,0,0,0,0,0,0,0,0,0,5,5,5,1,1,1,0.8,0.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.6,0.6,0.6,0.8,0.8,0.8,0.2,0.2,0.2,0.4,0.4,0.4,0.2,0.2,0.2,"indio",0,0,0,0,0,0,1,0.6,0.8,0.2,0.4,0.2,0.019750307922827,0.0220497634733111,0.0398976078345092,0.265725320226807,0.326106751211579,0.428097843712894,0.682409736791236,0.618942947977531,0.508884771415932,0.0191118871913219,0.021694321781476,0.017596126570294,5,55,0.49891848,0.514212799,0.52674344,0.526333418,0.495345229,0.512210858,0.572010349,0.528065706,0.704640331,0.508578121,0.698588857,0.496575708,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"CA","79,403",636448,0.581141935842553,2008
"52",0,0,0,0,0,0.166666666666667,0.833333333333333,0.833333333333333,1,0,0,0,0,0,0,0,0,0,0.333333333333333,0.5,0.666666666666667,0.333333333333333,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,1,1,1,0.333333333333333,0.5,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0.666666666666667,0.666666666666667,0.666666666666667,0.166666666666667,0.166666666666667,0.166666666666667,"irving",0,0,0,0,0,0,0.5,0,0.333333333333333,0,0.666666666666667,0.166666666666667,0.118128066816139,0.117482021049169,0.14765555378197,0.307734693121648,0.360798209426043,0.539332964384966,0.411325171633698,0.35899387104177,0.217422854889963,0.139449554676737,0.143044455979242,0.0796978270345938,6,56,0.455176788,0.482564848,0.573261187,0.370666062,0.444251974,0.536044035,0.572010349,0.363479006,0.534605743,0.433052882,0.589104887,0.36584211,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"TX","216,297",4837000,0.506174915456906,2008
"53",0,0.142857142857143,0.142857142857143,0,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,0.857142857142857,0.857142857142857,1,0.857142857142857,0.857142857142857,1,0.857142857142857,0.857142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,7,1,1,1,0.857142857142857,0.857142857142857,1,0,0,0,0,0,0,0,0,0,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0,0,0,0,0,0,0,0,0,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,0.285714285714286,0.285714285714286,0.142857142857143,0.142857142857143,0.142857142857143,"jackson",0,0,0,0.857142857142857,0.857142857142857,0.857142857142857,0,0,0,0.142857142857143,0.285714285714286,0.142857142857143,0.790894879232354,0.758466230374902,0.756193966524936,0.179944967785134,0.213800114373772,0.227878466276629,0.0157078331504063,0.0151931507713338,0.00765332132771454,0.003807260330078,0.00460639176572048,0.00330649288153685,7,57,0.66438689,0.707823125,0.835902554,0.70282362,0.666567404,0.825581882,0.572010349,0.692058358,0.706027162,0.92546624,0.963888843,0.714255563,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"MS","173,514",2836000,0.806139365741483,2008
"54",0.785714285714286,0.857142857142857,0.857142857142857,0.785714285714286,0.857142857142857,0.928571428571429,0.785714285714286,0.857142857142857,0.928571428571429,0.142857142857143,0.142857142857143,0.214285714285714,0.0714285714285714,0.142857142857143,0.214285714285714,0.142857142857143,0.142857142857143,0.214285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,7,0.571428571428571,0.714285714285714,0.785714285714286,0.142857142857143,0.214285714285714,0.285714285714286,0,0,0,0,0,0,0,0,0,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0,0,0,0,0,0,0,0,0,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,"jacksonville",0,0,0,0.285714285714286,0.285714285714286,0.285714285714286,0,0,0,0.714285714285714,0.714285714285714,0.714285714285714,0.289423340892809,0.265949311584274,0.272741943064558,0.565494372890333,0.603420945672264,0.63489407273073,0.0756787795116221,0.0685935368711308,0.048515896149134,0.0409429008239495,0.0413603639083208,0.0278685847465369,14,58,0.584193631,0.370087529,0.517760102,0.487079826,0.582592067,0.508286586,0.572010349,0.481855008,0.618051269,0.480346604,0.644901934,0.532727077,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"FL","864,263",1235000,0.497077612102489,2008
"55",0,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0,0.166666666666667,0.333333333333333,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0,0.166666666666667,0.166666666666667,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0,0,0,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0,0,0,"jersey city",0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0,0,0,0.166666666666667,0,0.23859899238382,0.224461996104439,0.288368495272629,0.214859688172645,0.239898776849945,0.294880119242193,0.275965380409319,0.255075632174147,0.244702657649844,0.234484366953392,0.248796051942095,0.159178729699715,6,59,0.570789661,0.354949465,0.478354585,0.397358688,0.568913084,0.469134582,0.572010349,0.386112687,0.592853968,0.401210441,0.496246176,0.455395236,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"NJ","249,634",3436000,0.826801601796156,2008
"56",0.5,0.666666666666667,0.833333333333333,0.666666666666667,0.666666666666667,0.833333333333333,0.666666666666667,0.833333333333333,1,0,0.166666666666667,0.333333333333333,0,0.166666666666667,0.333333333333333,0,0.166666666666667,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0.5,0.666666666666667,0.666666666666667,0.166666666666667,0.333333333333333,0.5,0,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,0,0,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,"kansas city",0,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0.666666666666667,0.666666666666667,0.666666666666667,0.295576394730398,0.277769948294791,0.285439273375834,0.548663849570985,0.590480413517445,0.624853929148401,0.0999575368193149,0.0835907894266495,0.0511819523095135,0.024511340175056,0.0248841620470325,0.0164838714760915,6,60,0.677169614,0.522538236,0.618356523,0.596459343,0.676851069,0.606199139,0.572010349,0.587837425,0.733082112,0.588698918,0.776136189,0.639937195,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,"MO","465,765",2938000,0.708438759367395,2008
"57",1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.166666666666667,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0,0,0,0,0,0,0,0,0,0.833333333333333,0.833333333333333,0.833333333333333,1,1,1,1,1,1,"knoxville",0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0,0,0,0.833333333333333,1,1,0.165665405757999,0.148475884401575,0.144506433083799,0.74469123880817,0.778427100854121,0.817599714746366,0.0459918241463745,0.0382396029395832,0.0162328169563687,0.0164217148796152,0.0172263213488138,0.00994196661456804,6,61,0.57503184,0.508000131,0.583436009,0.461033438,0.56617671,0.572457492,0.572010349,0.454721137,0.59735875,0.667229351,0.766036417,0.51694674,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"TN","227,510",4740000,0.521985172620527,2008
"58",0.75,0.75,1,0.75,1,1,0.75,1,1,0,0,0.25,0,0,0.25,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.25,0.25,0.5,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.75,0.75,1,1,1,0.75,0.75,0.75,"lakeland",0,0,0,0.25,0.25,0,0,0,0,0.75,1,0.75,0.20301766226756,0.177121654462305,0.177406066411463,0.631118337103814,0.682547485033227,0.727301326626236,0.126162109460174,0.107794007945739,0.0727673695242557,0.0174371889568188,0.0170982830995177,0.0136253003482924,4,62,0.596011664,0.393071301,0.619839648,0.503967633,0.602067979,0.615637881,0.572010349,0.499166272,0.681339869,0.457202392,0.823976437,0.561811531,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"FL","104,443",1238250,0.498126902364786,2008
"59",0.75,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0.75,1,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.75,0.75,1,1,1,1,1,1,"lansing",0,0,0,0,0,0,0,0,0,0.75,1,1,0.228347115164898,0.208315210080186,0.201849427945697,0.555832522484175,0.61833684897212,0.653297796847883,0.124753720075901,0.102824999041681,0.0887563568160635,0.03666873699792,0.0364015615170794,0.0197975756868492,4,63,0.401393669,0.314503287,0.604380483,0.353249389,0.399867807,0.591820572,0.572010349,0.35103531,0.474552159,0.457558088,0.770421851,0.413664834,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"MI","118,758",2646000,0.75966207809929,2008
"60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,8,8,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,"laredo",0,0,0,0,0,0,1,1,1,0,0,0,0.00202685205798864,0.00229071170200311,0.00383158152904665,0.0342804614132838,0.039409898160565,0.0547997403008308,0.956158105628534,0.949686129610937,0.934162529589054,0.00556681665521765,0.00638837781150928,0.00458831888104274,8,64,0.822536707,0.510628525,0.796018873,0.518332678,0.820818275,0.790318765,0.572010349,0.515171185,0.978661549,0.603139043,0.930322927,0.607127288,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"TX","236,372",4841464,0.713078519965808,2008
"61",0.5,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0,0,0,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0.333333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0.833333333333333,0.833333333333333,1,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.5,0.5,0.5,0.833333333333333,0.833333333333333,0.833333333333333,0.666666666666667,0.666666666666667,0.666666666666667,"las vegas",0,0,0,0,0,0,0.166666666666667,0,0.166666666666667,0.5,0.833333333333333,0.666666666666667,0.106127229066305,0.105405741268717,0.123353871297577,0.479480193089465,0.529157883663093,0.62977874817795,0.314747943033473,0.268665453923359,0.155726839050796,0.0592163222782014,0.0648855827787183,0.0565253642273131,6,65,0.390872673,0.481208901,0.372901965,0.419350712,0.383784223,0.357894457,0.572010349,0.395631032,0.502448945,0.421765003,0.494542474,0.386377098,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"NV","595,190",3240000,0.599625846900597,2008
"62",0.916666666666667,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.0833333333333333,0.166666666666667,0.25,0,0,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.916666666666667,0.916666666666667,0.916666666666667,1,1,1,0.916666666666667,0.916666666666667,0.916666666666667,"lexington",0,0,0,0,0,0,0,0,0,0.916666666666667,1,0.916666666666667,0.143123314047358,0.132179123044501,0.13817159670036,0.730459116259731,0.763554336417323,0.821455682819492,0.0692139976689864,0.0574422733659255,0.0167665274623315,0.0321363397652725,0.0312176948403594,0.0122572335927042,12,66,0.518126205,0.53714781,0.555719329,0.453448913,0.513708816,0.540824484,0.572010349,0.451459808,0.59236962,0.654848126,0.722212348,0.526938487,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,"KY","295,803",2146027,0.524970547864538,2008
"63",1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,"lincoln",0,0,0,0,0,0,0,0,0,1,1,1,0.0368779365069958,0.0325979612704972,0.027792608505595,0.831259654633284,0.861121140454816,0.902388517725656,0.0625685651440562,0.0500492771146674,0.0312919617681465,0.037563379672808,0.036353167472537,0.0222799025362955,4,67,0.557939269,0.480524466,0.567596541,0.406005862,0.549686484,0.564444149,0.572010349,0.404376227,0.68566794,0.569437015,0.72916293,0.51334464,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NE","259,688",3128000,0.524522725929429,2008
"64",0.428571428571429,0.428571428571429,0.571428571428571,0.428571428571429,0.571428571428571,0.571428571428571,0.428571428571429,0.571428571428571,0.714285714285714,0.428571428571429,0.571428571428571,0.571428571428571,0.428571428571429,0.428571428571429,0.571428571428571,0.428571428571429,0.428571428571429,0.571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0.571428571428571,0.714285714285714,0.714285714285714,0.428571428571429,0.571428571428571,0.571428571428571,0,0,0,0,0,0,0,0,0,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0,0,0,0,0,0,0,0,0,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,"little rock",0,0,0,0.571428571428571,0.571428571428571,0.571428571428571,0,0,0,0.428571428571429,0.428571428571429,0.428571428571429,0.42145054914092,0.391376452628799,0.410698275491415,0.466646735124041,0.510027516601457,0.547439525801679,0.0675994813351495,0.058991289436766,0.0176357751229192,0.026314522796277,0.0259230801843974,0.0124872489515024,7,68,0.620389636,0.588977312,0.615426493,0.624249043,0.614391332,0.59939791,0.572010349,0.607191052,0.649746084,0.713647679,0.780371069,0.62799992,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"AR","194,851",541000,0.43649422168759,2008
"65",0.222222222222222,0.333333333333333,0.333333333333333,0.222222222222222,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.444444444444444,0,0,0,0,0,0,0,0,0,0.333333333333333,0.555555555555556,0.555555555555556,0.222222222222222,0.333333333333333,0.444444444444444,0,0,0,0,0,0,0,0,0,0,0,0,6,7,8,0.777777777777778,0.888888888888889,1,0.666666666666667,0.666666666666667,0.777777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0.222222222222222,0.222222222222222,0.222222222222222,0.444444444444444,0.444444444444444,0.444444444444444,0.222222222222222,0.222222222222222,0.222222222222222,"long beach",0,0,0,0,0,0,0.333333333333333,0,0.333333333333333,0.222222222222222,0.444444444444444,0.222222222222222,0.129616757938233,0.128205840237875,0.154715953746279,0.293333076299405,0.343235485040101,0.427926216047619,0.407862832345676,0.355944806995592,0.249832173407079,0.126040531629037,0.13576935593903,0.130121411148874,9,69,0.393762576,0.426356265,0.407553391,0.587302068,0.397901002,0.400900312,0.572010349,0.556733735,0.495517318,0.395859436,0.475313383,0.534516146,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"CA","470,114",643000,0.736633922724296,2008
"66",0.133333333333333,0.266666666666667,0.333333333333333,0.2,0.266666666666667,0.333333333333333,0.333333333333333,0.4,0.466666666666667,0,0,0,0,0,0.0666666666666667,0.0666666666666667,0.0666666666666667,0.133333333333333,0.533333333333333,0.6,0.666666666666667,0.466666666666667,0.533333333333333,0.6,0.133333333333333,0.2,0.266666666666667,0,0,0,0,0,0,0,0,0,12,13,14,0.866666666666667,0.933333333333333,1,0.666666666666667,0.733333333333333,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0.0666666666666667,0.0666666666666667,0.0666666666666667,0,0,0,0.6,0.6,0.6,0.333333333333333,0.333333333333333,0.333333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.266666666666667,0.266666666666667,0.266666666666667,0.4,0.4,0.4,0.4,0.4,0.4,"los angeles",0,0,0,0,0.0666666666666667,0,0.6,0.333333333333333,0.533333333333333,0.266666666666667,0.4,0.4,0.0915905754236152,0.0937563422801267,0.13123439882379,0.286478902585927,0.3221274504977,0.427427422055429,0.484966320995546,0.436084302118911,0.303628371787288,0.110788427018908,0.123935520657902,0.117252056504705,15,70,0.574629292,0.564273981,0.498282171,0.622783211,0.574319122,0.482617702,0.572010349,0.601756803,0.671357641,0.534762935,0.519265944,0.575075037,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"CA","3,823,186",644000,0.795885053415068,2008
"67",0.807692307692308,0.846153846153846,0.923076923076923,0.846153846153846,0.884615384615385,0.923076923076923,0.884615384615385,0.923076923076923,0.923076923076923,0.0769230769230769,0.115384615384615,0.192307692307692,0.0769230769230769,0.115384615384615,0.153846153846154,0.0769230769230769,0.115384615384615,0.153846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,0.230769230769231,0.269230769230769,0.346153846153846,0.0769230769230769,0.153846153846154,0.192307692307692,0,0,0,0,0,0,0,0,0,0.230769230769231,0.230769230769231,0.230769230769231,0.230769230769231,0.230769230769231,0.230769230769231,0.230769230769231,0.230769230769231,0.230769230769231,0,0,0,0,0,0,0,0,0,0.769230769230769,0.769230769230769,0.769230769230769,0.807692307692308,0.807692307692308,0.807692307692308,0.807692307692308,0.807692307692308,0.807692307692308,"louisville",0,0,0,0.230769230769231,0.230769230769231,0.230769230769231,0,0,0,0.769230769230769,0.807692307692308,0.807692307692308,0.205710639506249,0.188228199380433,0.18860622335104,0.705118678939232,0.738617343732104,0.774006347623272,0.0439107150104208,0.0376523049760252,0.0139372599831864,0.021820349187231,0.0206625981519939,0.0114762506933889,26,71,0.626504088,0.535387146,0.627343641,0.550774485,0.625374865,0.622263681,0.572010349,0.552741055,0.671809984,0.699392237,0.823484101,0.613428863,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,"KY","741,096",2148000,0.725880164220803,2008
"68",0.666666666666667,0.833333333333333,0.833333333333333,0.666666666666667,0.833333333333333,1,0.833333333333333,0.833333333333333,1,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.333333333333333,0,0,0.166666666666667,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,2,2,3,0.5,0.666666666666667,0.833333333333333,0.166666666666667,0.166666666666667,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,"lubbock",0,0,0,0,0,0,0.333333333333333,0.166666666666667,0.166666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.0813218375790271,0.0747826770941054,0.0739955428963864,0.558267389391774,0.609995849645679,0.647399845575635,0.320050385334916,0.275594754112401,0.254621095730957,0.0237322737487434,0.0252649736803439,0.0130145384031034,6,72,0.549273188,0.43669423,0.629328778,0.470150228,0.542494481,0.609965958,0.572010349,0.456728088,0.665180269,0.486385575,0.76938578,0.501092217,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"TX","233,111",4845000,0.333504085559359,2008
"69",0.95,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.05,0.1,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,"madison",0,0,0,0,0,0,0,0,0,1,1,1,0.0705542742214657,0.0561831235540315,0.0566487333090182,0.757162295390057,0.799177458444517,0.860091075114666,0.0683784930617164,0.0546548525447748,0.0322847539632622,0.0733120032853402,0.0696090877728949,0.0325052232992797,20,73,0.560675652,0.449943984,0.491939303,0.42301504,0.537411893,0.484595931,0.572010349,0.398352893,0.638417287,0.507301981,0.595822376,0.466438573,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"WI","238,016",5548000,0.811290919245918,2008
"70",0.75,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.25,0.5,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.75,0.75,1,1,1,1,1,1,"mckinney",0,0,0,0,0,0,0,0,0,0.75,1,1,0.102169585591767,0.0983234724748141,0.10423885122273,0.644990181216875,0.674927378952952,0.748876642075957,0.186171206229573,0.166906730888645,0.104348075069237,0.03994511281256,0.0411370030775579,0.0279447744992823,4,74,0.413980024,0.442842995,0.452672344,0.377311765,0.413376432,0.451406827,0.572010349,0.371484448,0.530040609,0.452761437,0.562081787,0.42336041,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"TX","132,111",4845744,0.352246320681642,2008
